Starting new session 5/1/2026 3:40:18 PM
phase:2
phase 0 reward frequency:0
Log format is
SessionTime(seconds)	EventType	(when relevant)x	y	z	r	
Event types: p=mouseposition 	 u=user initiated reward 	 r=reward 	 n=new trial 	 t=target position 	 h=target hit 	 d=decoy 	 m=miss 	 e=session ended
Time zero at: 15:40:18.563
15:40:18.567	n	1
15:40:18.570	t	5	0.5	-1.460763	-100	20
15:40:18.571	s	1
15:40:18.704	p	0	0.4999999	-7.450105E-08	90
15:40:18.729	p	0	0.4999999	-1.53969E-07	90
15:40:18.731	p	0	0.4999999	-1.53969E-07	90
15:40:18.734	p	0	0.4999999	-1.53969E-07	90
15:40:18.736	p	0	0.4999999	-1.53969E-07	90
15:40:18.743	p	0	0.4999999	-2.33437E-07	90
15:40:18.745	p	0	0.4999999	-2.33437E-07	90
15:40:18.747	p	0	0.4999999	-2.33437E-07	90
15:40:18.750	p	0	0.4999999	-2.33437E-07	90
15:40:18.752	p	0	0.4999999	-2.33437E-07	90
15:40:18.754	p	0	0.4999999	-2.33437E-07	90
15:40:18.757	p	0	0.4999999	-2.33437E-07	90
15:40:18.764	p	0	0.4999999	-3.129049E-07	90
15:40:18.765	p	0	0.4999999	-3.129049E-07	90
15:40:18.768	p	0	0.4999999	-3.129049E-07	90
15:40:18.770	p	0	0.4999999	-3.129049E-07	90
15:40:18.772	p	0	0.4999999	-3.129049E-07	90
15:40:18.775	p	0	0.4999999	-3.129049E-07	90
15:40:18.777	p	0	0.4999999	-3.129049E-07	90
15:40:18.783	p	0	0.4999999	-3.874062E-07	90
15:40:18.785	p	0	0.4999999	-3.874062E-07	90
15:40:18.787	p	0	0.4999999	-3.874062E-07	90
15:40:18.790	p	0	0.4999999	-3.874062E-07	90
15:40:18.792	p	0	0.4999999	-3.874062E-07	90
15:40:18.794	p	0	0.4999999	-3.874062E-07	90
15:40:18.796	p	0	0.4999999	-3.874062E-07	90
15:40:18.803	p	0	0.4999999	-4.619074E-07	90
15:40:18.804	p	0	0.4999999	-4.619074E-07	90
15:40:18.808	p	0	0.4999999	-4.619074E-07	90
15:40:18.810	p	0	0.4999999	-4.619074E-07	90
15:40:18.812	p	0	0.4999999	-4.619074E-07	90
15:40:18.814	p	0	0.4999999	-4.619074E-07	90
15:40:18.816	p	0	0.4999999	-4.619074E-07	90
15:40:18.822	p	0	0.4999999	-5.364086E-07	90
15:40:18.824	p	0	0.4999999	-5.364086E-07	90
15:40:18.826	p	0	0.4999999	-5.364086E-07	90
15:40:18.829	p	0	0.4999999	-5.364086E-07	90
15:40:18.831	p	0	0.4999999	-5.364086E-07	90
15:40:18.833	p	0	0.4999999	-5.364086E-07	90
15:40:18.835	p	0	0.4999999	-5.364086E-07	90
15:40:18.837	p	0	0.4999999	-5.364086E-07	90
15:40:18.844	p	0	0.4999999	-6.059431E-07	90
15:40:18.846	p	0	0.4999999	-6.059431E-07	90
15:40:18.848	p	0	0.4999999	-6.059431E-07	90
15:40:18.850	p	0	0.4999999	-6.059431E-07	90
15:40:18.853	p	0	0.4999999	-6.059431E-07	90
15:40:18.855	p	0	0.4999999	-6.059431E-07	90
15:40:18.862	p	0	0.4999999	-6.804444E-07	90
15:40:18.864	p	0	0.4999999	-6.804444E-07	90
15:40:18.867	p	0	0.4999999	-6.804444E-07	90
15:40:18.869	p	0	0.4999999	-6.804444E-07	90
15:40:18.871	p	0	0.4999999	-6.804444E-07	90
15:40:18.873	p	0	0.4999999	-6.804444E-07	90
15:40:18.875	p	0	0.4999999	-6.804444E-07	90
15:40:18.882	p	0	0.4999999	-7.599124E-07	90
15:40:18.884	p	0	0.4999999	-7.599124E-07	90
15:40:18.886	p	0	0.4999999	-7.599124E-07	90
15:40:18.888	p	0	0.4999999	-7.599124E-07	90
15:40:18.891	p	0	0.4999999	-7.599124E-07	90
15:40:18.893	p	0	0.4999999	-7.599124E-07	90
15:40:18.895	p	0	0.4999999	-7.599124E-07	90
15:40:18.897	p	0	0.4999999	-7.599124E-07	90
15:40:18.904	p	0	0.4999999	-8.344136E-07	90
15:40:18.906	p	0	0.4999999	-8.344136E-07	90
15:40:18.908	p	0	0.4999999	-8.344136E-07	90
15:40:18.910	p	0	0.4999999	-8.344136E-07	90
15:40:18.913	p	0	0.4999999	-8.344136E-07	90
15:40:18.915	p	0	0.4999999	-8.344136E-07	90
15:40:18.917	p	0	0.4999999	-8.344136E-07	90
15:40:18.923	p	0	0.4999999	-9.039481E-07	90
15:40:18.925	p	0	0.4999999	-9.039481E-07	90
15:40:18.928	p	0	0.4999999	-9.039481E-07	90
15:40:18.930	p	0	0.4999999	-9.039481E-07	90
15:40:18.932	p	0	0.4999999	-9.039481E-07	90
15:40:18.934	p	0	0.4999999	-9.039481E-07	90
15:40:18.936	p	0	0.4999999	-9.039481E-07	90
15:40:18.943	p	0	0.4999999	-9.784494E-07	90
15:40:18.945	p	0	0.4999999	-9.784494E-07	90
15:40:18.947	p	0	0.4999999	-9.784494E-07	90
15:40:18.949	p	0	0.4999999	-9.784494E-07	90
15:40:18.951	p	0	0.4999999	-9.784494E-07	90
15:40:18.953	p	0	0.4999999	-9.784494E-07	90
15:40:18.955	p	0	0.4999999	-9.784494E-07	90
15:40:18.962	p	0	0.4999999	-1.052951E-06	90
15:40:18.964	p	0	0.4999999	-1.052951E-06	90
15:40:18.966	p	0	0.4999999	-1.052951E-06	90
15:40:18.968	p	0	0.4999999	-1.052951E-06	90
15:40:18.970	p	0	0.4999999	-1.052951E-06	90
15:40:18.973	p	0	0.4999999	-1.052951E-06	90
15:40:18.975	p	0	0.4999999	-1.052951E-06	90
15:40:18.977	p	0	0.4999999	-1.052951E-06	90
15:40:18.983	p	0	0.4999999	-1.122485E-06	90
15:40:18.985	p	0	0.4999999	-1.122485E-06	90
15:40:18.987	p	0	0.4999999	-1.122485E-06	90
15:40:18.989	p	0	0.4999999	-1.122485E-06	90
15:40:18.990	p	0	0.4999999	-1.122485E-06	90
15:40:18.992	p	0	0.4999999	-1.122485E-06	90
15:40:18.994	p	0	0.4999999	-1.122485E-06	90
15:40:18.997	p	0	0.4999999	-1.122485E-06	90
15:40:19.002	p	0	0.4999999	-1.196986E-06	90
15:40:19.004	p	0	0.4999999	-1.196986E-06	90
15:40:19.007	p	0	0.4999999	-1.196986E-06	90
15:40:19.009	p	0	0.4999999	-1.196986E-06	90
15:40:19.011	p	0	0.4999999	-1.196986E-06	90
15:40:19.013	p	0	0.4999999	-1.196986E-06	90
15:40:19.015	p	0	0.4999999	-1.196986E-06	90
15:40:19.021	p	0	0.4999999	-1.271487E-06	90
15:40:19.023	p	0	0.4999999	-1.271487E-06	90
15:40:19.026	p	0	0.4999999	-1.271487E-06	90
15:40:19.027	p	0	0.4999999	-1.271487E-06	90
15:40:19.030	p	0	0.4999999	-1.271487E-06	90
15:40:19.032	p	0	0.4999999	-1.271487E-06	90
15:40:19.033	p	0	0.4999999	-1.271487E-06	90
15:40:19.036	p	0	0.4999999	-1.271487E-06	90
15:40:19.042	p	0	0.4999999	-1.341022E-06	90
15:40:19.043	p	0	0.4999999	-1.341022E-06	90
15:40:19.045	p	0	0.4999999	-1.341022E-06	90
15:40:19.048	p	0	0.4999999	-1.341022E-06	90
15:40:19.050	p	0	0.4999999	-1.341022E-06	90
15:40:19.052	p	0	0.4999999	-1.341022E-06	90
15:40:19.054	p	0	0.4999999	-1.341022E-06	90
15:40:19.056	p	0	0.4999999	-1.341022E-06	90
15:40:19.063	p	0	0.4999999	-1.410556E-06	90
15:40:19.065	p	0	0.4999999	-1.410556E-06	90
15:40:19.067	p	0	0.4999999	-1.410556E-06	90
15:40:19.069	p	0	0.4999999	-1.410556E-06	90
15:40:19.071	p	0	0.4999999	-1.410556E-06	90
15:40:19.073	p	0	0.4999999	-1.410556E-06	90
15:40:19.075	p	0	0.4999999	-1.410556E-06	90
15:40:19.081	p	0	0.4999999	-1.485058E-06	90
15:40:19.083	p	0	0.4999999	-1.485058E-06	90
15:40:19.085	p	0	0.4999999	-1.485058E-06	90
15:40:19.087	p	0	0.4999999	-1.485058E-06	90
15:40:19.089	p	0	0.4999999	-1.485058E-06	90
15:40:19.092	p	0	0.4999999	-1.485058E-06	90
15:40:19.094	p	0	0.4999999	-1.485058E-06	90
15:40:19.096	p	0	0.4999999	-1.485058E-06	90
15:40:19.102	p	0	0.4999999	-1.485058E-06	90
15:40:19.104	p	0	0.4999999	-1.485058E-06	90
15:40:19.106	p	0	0.4999999	-1.485058E-06	90
15:40:19.108	p	0	0.4999999	-1.485058E-06	90
15:40:19.111	p	0	0.4999999	-1.485058E-06	90
15:40:19.113	p	0	0.4999999	-1.485058E-06	90
15:40:19.115	p	0	0.4999999	-1.485058E-06	90
15:40:19.117	p	0	0.4999999	-1.485058E-06	90
15:40:19.123	p	0	0.4999999	-1.485058E-06	90
15:40:19.125	p	0	0.4999999	-1.485058E-06	90
15:40:19.127	p	0	0.4999999	-1.485058E-06	90
15:40:19.129	p	0	0.4999999	-1.485058E-06	90
15:40:19.131	p	0	0.4999999	-1.485058E-06	90
15:40:19.133	p	0	0.4999999	-1.485058E-06	90
